# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-12T15:22:27+08:00
Warning: Permanently added '100.121.87.73' (ED25519) to the list of known hosts.
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
printf：用法： printf [-v var] 格式 [参数]
 5  0      0 129540 669256 1374052    0    0     0    28 1371 1316 51  0 49  0  0
 2  0      0 129540 669256 1374052    0    0     0    76 1969 2220 50  1 49  0  0
 2  0      0 129540 669256 1374052    0    0     0     0 1352 1274 51  1 48  0  0
 2  0      0 129288 669256 1374052    0    0     0     0 1146  986 50  0 50  0  0
 2  0      0 129288 669256 1374052    0    0     0     0 1380 1316 52  0 48  0  0
 2  0      0 130960 669224 1373092    0    0     0     0 1327 1298 51  1 48  0  0
 2  0      0 131024 669224 1373028    0    0     0     0 1491 1475 50  0 49  0  0
 2  0      0 130772 669224 1373028    0    0     4    20 1228 1173 51  1 49  0  0
 2  0      0 130764 669224 1373032    0    0     0     0 1372 1379 51  1 48  0  0
 2  0      0 130520 669224 1373032    0    0     0     0 1175 1039 50  0 50  0  0
 2  0      0 130520 669224 1373032    0    0     0     0 1257 1142 50  1 49  0  0
 2  0      0 130528 669224 1373032    0    0     0     0 1257 1211 52  1 48  0  0
 2  0      0 130268 669224 1373032    0    0     0     0 1702 1653 50  1 49  0  0
 2  0      0 130268 669224 1373032    0    0     0     0 1260 1224 51  0 49  0  0
 2  0      0 130268 669224 1373032    0    0     0     0 1294 1181 51  1 48  0  0
 2  0      0 130016 669224 1373032    0    0     0     0 1208 1105 50  1 50  0  0
 2  0      0 129008 669224 1373032    0    0     0     0 1271 1165 52  1 48  0  0
 3  0      0 129256 669224 1373032    0    0     0     0 1631 1693 52  1 48  0  0
 2  0      0 129260 669228 1373032    0    0     0    20 1248 1122 51  0 49  0  0
 2  0      0 129512 669228 1373032    0    0     0     0 1034  784 50  1 50  0  0
 2  0      0 129512 669228 1373032    0    0     0     0 1299 1237 51  1 48  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 129512 669228 1373032    0    0     0     0 1531 1577 51  1 49  0  0
 2  0      0 129512 669228 1373032    0    0     0     0 1543 1536 50  0 50  0  0
 2  0      0 129512 669228 1373032    0    0     0     0 1287 1305 51  1 48  0  0
 2  0      0 129764 669228 1373036    0    0     0     0 1385 1324 52  0 48  0  0
 2  0      0 129764 669228 1373036    0    0     0     0 1209 1095 50  0 49  0  0
 3  0      0 130016 669228 1373036    0    0     0     0 1350 1284 50  1 49  0  0
 2  0      0 129764 669228 1373036    0    0     0     0 1418 1382 51  0 48  0  0
 2  0      0 130016 669228 1373036    0    0     0    24 1252 1124 50  1 49  0  0
 2  0      0 117132 669228 1373160    0    0     0     0 1656 2002 70  3 27  0  0
 2  0      0 117416 669228 1373036    0    0     0     0 1284 1203 52  1 48  0  0
 2  0      0 117412 669228 1373036    0    0     0     0 1132  988 50  1 49  0  0
 2  0      0 117416 669228 1373036    0    0     0     0 1568 1606 51  0 49  0  0
 2  0      0 123368 669228 1373036    0    0     0   204 1360 1349 51  1 48  0  0
 2  2      0 123464 669228 1373036    0    0     0    80 1255 1116 50  1 50  0  0
 2  0      0 123464 669232 1373036    0    0     0     4 1260 1217 51  0 48  1  0
 2  0      0 123716 669232 1373036    0    0     0     0 1335 1308 51  1 48  0  0
 2  0      0 124208 669232 1373036    0    0     0     0 1387 1338 50  0 49  0  0
 2  0      0 124472 669232 1373036    0    0     0     0 1268 1148 51  1 49  0  0
 2  0      0 124220 669232 1373036    0    0     0     0 1192 1060 51  1 48  0  0
 2  0      0 124472 669240 1373036    0    0     0    24 1260 1161 50  0 50  0  0
 2  0      0 124220 669240 1373036    0    0     0     0 1165 1052 46  4 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 124472 669240 1373036    0    0     0     0 1795 1792 51  1 48  0  0
 2  0      0 124220 669240 1373036    0    0     0     0 3973 4207 50  1 49  0  0
 4  0      0 124472 669240 1373036    0    0     0     0 3772 3931 50  0 49  0  0
 2  0      0 124472 669240 1373036    0    0     0     0 3357 3822 52  1 47  0  0
 2  0      0 124472 669240 1373036    0    0     0     0 2938 3027 50  1 49  0  0
 2  0      0 124724 669240 1373036    0    0     0     0 3021 3161 50  1 49  0  0
 2  0      0 124472 669240 1373036    0    0     0    20 3113 3882 59  2 40  0  0
 2  0      0 124472 669240 1373036    0    0     0   128 1217 1105 50  1 49  0  0
 2  0      0 124472 669240 1373036    0    0     0    56 1277 1143 50  1 49  0  0
 2  0      0 124472 669240 1373036    0    0     0     0 1251 1196 52  1 48  0  0
 2  0      0 124468 669240 1373036    0    0     0     0 1248 1116 50  0 50  0  0
 2  0      0 124472 669240 1373036    0    0     0     0 1368 1295 50  1 49  0  0
 5  0      0 124468 669244 1373032    0    0     0    48 1382 1375 51  1 47  0  0
 2  0      0 124472 669244 1373036    0    0     0     0 1216 1109 50  0 50  0  0
 2  0      0 124720 669244 1373036    0    0     0     0 1263 1151 50  1 49  0  0
 2  0      0 124472 669244 1373036    0    0     0     0 1251 1167 51  1 49  0  0
 2  0      0 124720 669244 1373036    0    0     0    32 1580 1577 50  1 49  0  0
 2  0      0 124724 669244 1373036    0    0     0     0 1202 1101 50  1 49  0  0
 2  0      0 124732 669244 1373036    0    0     0    20 1381 1387 52  1 48  0  0
 2  0      0 124724 669244 1373036    0    0     0     0 1134  957 50  1 49  0  0
 2  0      0 124724 669244 1373036    0    0     0     0 1151  923 50  0 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 124724 669244 1373036    0    0     0     4 1440 1492 51  1 48  0  0
 2  0      0 124472 669244 1373036    0    0     0     0 1473 1461 51  1 48  0  0
 2  0      0 124472 669244 1373036    0    0     0     0 1254 1160 50  1 50  0  0
 2  0      0 130152 669212 1372116    0    0     0    28 1304 1239 51  1 48  0  0
 2  0      0 130440 669212 1372116    0    0     0     0 1254 1223 50  1 49  0  0
 2  0      0 130188 669212 1372116    0    0     0     0 1477 1423 50  0 49  0  0
 2  0      0 130188 669212 1372116    0    0     0     0 1560 1680 51  1 48  0  0
 2  0      0 130188 669212 1372116    0    0     0    16 1326 1254 50  1 49  0  0
 2  0      0 130188 669212 1372116    0    0     0     0 1176 1086 50  1 50  0  0
 2  0      0 130188 669212 1372116    0    0     0     0 1324 1296 51  1 48  0  0
 2  0      0 130188 669212 1372116    0    0     0     0 1348 1266 50  0 50  0  0
 6  0      0 130188 669212 1372116    0    0     0     0 1285 1168 51  0 49  0  0
 2  0      0 129944 669216 1372116    0    0     0    28 1275 1283 51  1 48  0  0
 2  0      0 129936 669216 1372116    0    0     0     0 1197 1034 50  1 50  0  0
 2  0      0 131512 669184 1371224    0    0     0    20 1318 1317 51  1 48  0  0
 2  0      0 131512 669184 1371224    0    0     0     0 1514 1565 51  1 48  0  0
 2  0      0 131512 669184 1371224    0    0     0     0 1173 1055 50  1 49  0  0
 2  0      0 131260 669184 1371224    0    0     0     0 1289 1206 50  1 49  0  0
 2  0      0 131008 669184 1371224    0    0     0     0 1225 1164 52  1 48  0  0
 2  0      0 131008 669184 1371224    0    0     0     0 1223 1081 50  0 50  0  0
 2  0      0 131008 669184 1371224    0    0     0     0 1473 1518 51  0 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 131008 669184 1371224    0    0     0     0 1325 1244 52  1 48  0  0
 2  0      0 131008 669184 1371224    0    0     0     0 1285 1243 51  0 50  0  0
 2  0      0 131008 669184 1371224    0    0     0     0 1297 1245 51  1 49  0  0
 2  0      0 130756 669184 1371224    0    0     0     0 1317 1331 51  1 48  0  0
 2  0      0 130756 669184 1371224    0    0     0    20 1412 1342 50  1 50  0  0
 2  0      0 119416 669184 1371224    0    0     0     0 1687 2091 70  2 28  0  0
 2  0      0 119544 669184 1371224    0    0     0     0 1387 1414 51  1 48  0  0
 2  0      0 118512 669184 1371624    0    0     0     0 1870 2179 51  1 48  0  0
 2  0      0 118512 669184 1371624    0    0     0     0 1305 1237 51  0 49  0  0
 2  0      0 124804 669184 1371620    0    0     0   196 1539 1600 51  1 48  0  0
 2  0      0 124808 669184 1371624    0    0     0     0 1256 1133 50  0 49  0  0
 2  0      0 125060 669188 1371620    0    0     0    68 1690 1970 51  1 48  1  0
 2  0      0 124812 669188 1371624    0    0     0     0 1391 1371 51  1 48  0  0
 3  0      0 126068 669188 1371624    0    0     0     0 1259 1207 50  0 50  0  0
 2  0      0 125820 669188 1371624    0    0     0     0 1356 1306 50  1 50  0  0
 2  0      0 125560 669188 1371624    0    0     0     0 1322 1381 48  5 47  0  0
 2  0      0 125820 669188 1371624    0    0     0     0 1203 1056 50  0 49  0  0
 2  0      0 125820 669196 1371624    0    0     0    20 1287 1121 57  3 41  0  0
 0  0      0 135368 669196 1371612    0    0     0     0 1500 2094 39  1 60  0  0
 0  0      0 135412 669196 1371580    0    0     0     0 1147 1744  0  1 100  0  0
 0  0      0 134404 669196 1371580    0    0     0     0 1118 1722  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 132600 669196 1371540    0    0     0     0 1720 2614  3  2 95  0  0
 0  0      0 130340 669196 1371640    0    0     0     0 1325 1537  7 29 64  0  0
 0  0      0 127064 669196 1371640    0    0     0     0 1223 1737  3 12 85  0  0
 2  0      0 127064 669200 1371640    0    0     0   284 1697 1979 40  1 59  0  0
 2  0      0 126560 669200 1371640    0    0     0   128 1176 1039 50  1 49  0  0
 2  0      0 126308 669200 1371640    0    0     0     0 1220 1070 50  0 49  0  0
 2  0      0 126560 669200 1371640    0    0     0     0 1303 1302 52  0 48  0  0
 2  0      0 126308 669200 1371640    0    0     0     0 1226 1118 50  0 49  0  0
 2  0      0 126560 669200 1371640    0    0     0     0 1648 1688 50  0 49  0  0
 2  0      0 126308 669204 1371640    0    0     0    60 1458 1523 52  1 47  0  0
 2  0      0 126560 669204 1371640    0    0     0     0 1211 1113 50  1 49  0  0
 2  0      0 126560 669204 1371640    0    0     0     0 1223 1078 50  1 50  0  0
 2  0      0 126560 669204 1371640    0    0     0     0 1697 1959 52  1 47  0  0
 2  0      0 126560 669204 1371640    0    0     0     0 1691 1701 50  1 50  0  0
 2  0      0 126560 669204 1371640    0    0     0     0 1212 1139 51  0 49  0  0
 2  0      0 126560 669208 1371640    0    0     0    20 1309 1278 51  1 48  0  0
 2  0      0 126308 669208 1371640    0    0     0     0 1242 1211 51  0 49  0  0
 2  0      0 126560 669208 1371640    0    0     0     0 1224 1066 50  1 49  0  0
 2  0      0 126560 669208 1371640    0    0     0     0 1445 1411 51  1 48  0  0
 2  0      0 126556 669208 1371640    0    0     0     0 1438 1473 51  1 48  0  0
 2  0      0 126560 669208 1371640    0    0     0     0 1193 1076 50  0 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 126308 669208 1371640    0    0     0     0 1249 1122 51  1 48  0  0
 2  0      0 126560 669208 1371640    0    0     0     0 1353 1406 51  1 49  0  0
 2  0      0 126308 669212 1371640    0    0     0    20 1440 1357 50  0 50  0  0
 2  0      0 126568 669212 1371640    0    0     0     0 1223 1128 52  1 48  0  0
 2  0      0 126308 669212 1371640    0    0     0     0 1314 1269 50  1 49  0  0
 2  0      0 126308 669212 1371640    0    0     0     0 1202 1089 50  0 49  0  0
 2  0      0 126048 669212 1371640    0    0     0     0 1284 1205 51  1 48  0  0
 2  0      0 126308 669212 1371640    0    0     0     0 1471 1520 50  1 49  0  0
 5  0      0 126304 669212 1371640    0    0     0     0 1234 1100 50  0 49  0  0
 2  0      0 126316 669212 1371640    0    0     0     0 1255 1211 51  1 48  0  0
 2  0      0 126304 669212 1371640    0    0     0     0 1322 1286 50  1 49  0  0
 2  0      0 126308 669212 1371640    0    0     0     0 1142  988 50  0 49  0  0
 2  0      0 129640 669092 1370892    0    0     0    52 1351 1326 52  1 47  0  0
 2  0      0 129952 669092 1370800    0    0     0     0 1619 1651 50  1 49  0  0
 2  0      0 129700 669092 1370800    0    0     0     0 1233 1099 50  0 50  0  0
 2  0      0 129700 669092 1370800    0    0     0     0 1240 1213 51  1 48  0  0
 2  0      0 129448 669092 1370800    0    0     0     0 1639 1767 50  1 49  0  0
 2  0      0 129448 669092 1370800    0    0     0     0 1338 1356 50  0 49  0  0
 5  0      0 129188 669096 1370800    0    0     0    52 1572 1654 51  1 48  0  0
 2  0      0 129196 669096 1370800    0    0     0    80 1275 1195 50  1 49  0  0
 2  0      0 129196 669096 1370800    0    0     0     0 1303 1264 51  0 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 129448 669096 1370800    0    0     0     0 1226 1182 51  1 48  0  0
 2  0      0 131204 669028 1369744    0    0     0     0 1214 1035 51  0 49  0  0
 2  0      0 120368 669028 1369744    0    0     0     0 1990 2465 70  3 27  0  0
 2  0      0 120104 669036 1369744    0    0     0   276 1261 1122 51  1 47  0  0
 2  0      0 120368 669036 1369744    0    0     0     0 1136 1011 50  0 50  0  0
 2  0      0 120364 669036 1369744    0    0     0     0 1269 1173 51  0 49  0  0
 3  0      0 126408 669036 1369744    0    0     0     0 1220 1146 51  1 48  0  0
 2  0      0 126668 669036 1369744    0    0     0     0 1412 1383 51  0 49  0  0
 2  0      0 126416 669036 1369744    0    0     0     0 1273 1218 51  1 49  0  0
 3  0      0 126664 669040 1369744    0    0     0    40 1288 1240 51  1 49  0  0
 2  0      0 127676 669040 1369744    0    0     0     0 1176 1031 51  1 49  0  0
 2  0      0 127424 669040 1369744    0    0     0     0 1346 1339 50  0 49  0  0
 3  0      0 127676 669040 1369744    0    0     0     0 1365 1279 51  0 49  0  0
 2  0      0 127424 669040 1369744    0    0     0     0 1247 1139 51  1 48  0  0
 2  0      0 127424 669040 1369744    0    0     0     0 1371 1281 57  3 40  0  0
 2  0      0 127424 669040 1369744    0    0     0     0 1235 1087 50  0 50  0  0
 2  0      0 127424 669040 1369744    0    0     0     0 1193 1142 51  1 48  0  0
 3  0      0 127672 669040 1369744    0    0     0     0 1570 1642 51  0 49  0  0
 2  0      0 127424 669048 1369744    0    0     0    48 1271 1194 50  0 49  1  0
 2  0      0 127676 669048 1369744    0    0     0     0 1273 1200 51  1 48  0  0
 2  0      0 127424 669048 1369744    0    0     0     0 1161 1024 50  1 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 127672 669048 1369744    0    0     0     0 1728 1919 51  1 49  0  0
 2  0      0 127424 669048 1369744    0    0     0   128 1497 1526 51  1 48  0  0
 2  0      0 127672 669056 1369736    0    0     0    76 1309 1227 50  0 49  1  0
 2  0      0 127424 669056 1369744    0    0     0     0 1277 1258 50  1 49  0  0
 2  0      0 127672 669056 1369744    0    0     0     0 1306 1238 52  0 48  0  0
 2  0      0 127928 669056 1369744    0    0     0    60 1211 1037 50  1 49  0  0
 3  0      0 127676 669056 1369744    0    0     0     0 1475 1434 51  1 49  0  0
 2  0      0 127928 669056 1369744    0    0     0     0 1285 1249 52  0 48  0  0
 2  0      0 127676 669064 1369736    0    0     0    28 1213 1069 50  0 49  0  0
 2  0      0 127928 669064 1369744    0    0     0     0 1248 1180 51  1 49  0  0
 2  0      0 127676 669064 1369744    0    0     0     0 1304 1207 51  1 48  0  0
 2  0      0 127928 669064 1369744    0    0     0     0 1388 1338 50  0 49  0  0
 2  0      0 127676 669064 1369744    0    0     0     0 1206 1068 50  1 49  0  0
 2  0      0 127928 669064 1369744    0    0     0     0 1289 1278 52  1 48  0  0
 2  0      0 127676 669064 1369744    0    0     0     0 1303 1204 50  1 49  0  0
 2  0      0 127928 669064 1369744    0    0     0     0 1183 1061 50  0 50  0  0
 5  0      0 127928 669064 1369744    0    0     0     0 1831 2053 52  2 46  0  0
 2  0      0 127924 669072 1369744    0    0     0    20 1225 1123 50  0 49  0  0
 2  0      0 127928 669072 1369744    0    0     0     0 1195 1037 50  0 50  0  0
 2  0      0 127916 669072 1369744    0    0     0     0 1308 1379 52  1 47  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1238 1105 50  0 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 127928 669072 1369744    0    0     0     0 1422 1389 50  1 49  0  0
 2  0      0 128188 669072 1369744    0    0     0     0 1408 1437 51  1 48  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1176 1056 50  0 49  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1517 1523 50  0 49  0  0
 2  0      0 128172 669072 1369744    0    0     0     0 1150 1035 52  1 48  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1503 1494 50  1 49  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1168 1032 51  0 49  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1432 1500 51  1 48  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1184 1076 50  0 50  0  0
 2  0      0 127928 669072 1369744    0    0     0    20 1228 1083 50  1 49  0  0
 2  0      0 127920 669072 1369744    0    0     0     0 1481 1525 52  1 47  0  0
 2  0      0 128176 669072 1369744    0    0     0     0 1470 1403 50  1 49  0  0
 2  0      0 128428 669072 1369744    0    0     0     0 1160 1014 50  1 49  0  0
 2  0      0 128188 669072 1369744    0    0     0     0 1299 1250 52  0 48  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1238 1211 50  1 49  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1230 1112 50  0 49  0  0
 2  0      0 128172 669072 1369744    0    0     0     0 1508 1548 51  1 48  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1305 1215 50  1 49  0  0
 2  0      0 128180 669072 1369744    0    0     0     0 1148 1011 50  0 49  0  0
 2  0      0 127928 669076 1369744    0    0     0    20 1280 1193 51  1 48  0  0
 3  0      0 119856 669076 1369744    0    0     0     0 1648 1938 72  3 25  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124872 669028 1368840    0    0     0   200 1506 1481 50  1 49  0  0
 2  0      0 124872 669028 1368840    0    0     0     0 1291 1302 51  1 48  0  0
 2  0      0 124620 669028 1368840    0    0     0     0 1354 1312 51  1 49  0  0
 2  0      0 129084 669028 1368840    0    0     0     0 1168 1016 50  0 50  0  0
 2  0      0 129156 669028 1368840    0    0     0     0 1694 1793 51  1 48  0  0
 2  0      0 129156 669028 1368840    0    0     0    60 1507 1579 50  1 49  0  0
 2  0      0 129156 669028 1368840    0    0     0     0 1214 1054 50  0 50  0  0
 2  0      0 130396 669028 1368840    0    0     0     0 1285 1239 51  1 48  0  0
 2  0      0 130164 669028 1368840    0    0     0     0 1331 1295 51  1 49  0  0
 2  0      0 130412 669028 1368840    0    0     0     0 1190 1070 50  0 49  0  0
 2  0      0 133372 668896 1367988    0    0     0     0 1501 1508 51  1 48  0  0
 2  0      0 133372 668896 1367988    0    0     0     0 1224 1154 51  0 49  0  0
 2  0      0 133120 668900 1367988    0    0     0    20 1295 1173 50  1 49  0  0
 2  0      0 133120 668900 1367988    0    0     0     0 1245 1189 51  1 48  0  0
 5  0      0 132868 668900 1367988    0    0     0     0 1209 1063 50  1 49  0  0
 2  0      0 132868 668900 1367988    0    0     0     0 1747 1835 51  0 49  0  0
 2  0      0 132616 668900 1367988    0    0     0     0 1279 1192 51  1 48  0  0
 2  0      0 132864 668900 1367988    0    0     0     0 1153 1016 50  0 49  0  0
 2  0      0 132616 668904 1367988    0    0     0    20 1320 1274 50  1 49  0  0
 2  0      0 132616 668904 1367988    0    0     0   128 1251 1182 52  0 48  0  0
 2  0      0 132112 668904 1367988    0    0     0     0 1495 1487 50  0 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 132364 668904 1367988    0    0     0     0 1482 1545 50  1 49  0  0
 2  0      0 132364 668904 1367988    0    0     0     0 1391 1416 52  0 48  0  0
 2  0      0 132364 668904 1367988    0    0     0     0 1132 1008 50  1 49  0  0
 3  0      0 132364 668904 1367988    0    0     0     0 1201 1094 50  1 49  0  0
 2  0      0 132364 668908 1367988    0    0     0    48 1497 1563 52  1 47  0  0
 2  0      0 132364 668908 1367988    0    0     0     0 1332 1211 50  0 49  0  0
 2  0      0 132364 668908 1367988    0    0     0     0 1027  766 51  0 49  0  0
 2  0      0 132364 668908 1367988    0    0     0     0 1200 1080 51  1 48  0  0
 2  0      0 132364 668908 1367988    0    0     0     0 1054  838 50  0 50  0  0
 2  0      0 132616 668912 1367988    0    0     0    20 1157  988 50  0 49  0  0
 2  0      0 132608 668912 1367988    0    0     0     0 1359 1356 52  1 48  0  0
 2  0      0 132364 668912 1367988    0    0     0     0 1117  890 50  0 50  0  0
 2  0      0 132616 668912 1367988    0    0     0     0 1011  788 50  1 49  0  0
 2  0      0 131348 668912 1367988    0    0     0     0 1275 1289 44  7 49  0  0
 2  0      0 131104 668912 1367988    0    0     0     0 1068  892 50  0 50  0  0
 2  0      0 131104 668912 1367988    0    0     0     0 1143  958 50  1 50  0  0
 2  0      0 131104 668912 1368008    0    0    20    60 1467 1535 52  1 47  0  0
 2  0      0 131104 668912 1368008    0    0     0     0 1107  909 50  0 50  0  0
 2  0      0 131104 668912 1368008    0    0     0     0 1101  932 50  0 50  0  0
 2  0      0 131104 668912 1368008    0    0     0     0 1272 1224 52  1 48  0  0
 2  0      0 131356 668912 1368008    0    0     0     0 1042  869 50  0 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 131356 668912 1368008    0    0     0    28 1462 1415 50  1 49  0  0
 2  0      0 131608 668912 1368008    0    0     0     0 1194 1210 51  1 48  0  0
 2  0      0 131608 668912 1368008    0    0     0     0 1295 1194 50  0 50  0  0
 2  0      0 131356 668912 1368008    0    0     0     0 1039  820 50  0 50  0  0
 2  0      0 131600 668912 1368008    0    0     0     0 1248 1214 51  1 48  0  0
 2  0      0 131608 668912 1368008    0    0     0    24 1598 1715 51  0 49  0  0
 2  0      0 131608 668912 1368008    0    0     0     0 1138  933 50  1 49  0  0
 2  0      0 131608 668912 1368008    0    0     0     0 1217 1178 51  1 48  0  0
 2  0      0 131608 668912 1368008    0    0     0     0 1527 1606 50  1 49  0  0
 2  0      0 131608 668912 1368008    0    0     0     0 1042  833 50  0 50  0  0
 2  0      0 131616 668912 1368008    0    0     0     0 1884 2135 51  2 48  0  0
 2  0      0 131356 668916 1368004    0    0     0    20 1169 1063 50  1 49  0  0
 2  0      0 131356 668916 1368008    0    0     0     0 1135  953 50  1 50  0  0
 2  0      0 131356 668916 1368008    0    0     0     0 1309 1309 51  1 48  0  0
 2  0      0 131356 668916 1368008    0    0     0     0 1296 1256 50  0 49  0  0
 2  0      0 131356 668916 1368008    0    0     0     0 1162 1037 50  1 50  0  0
 2  0      0 131364 668916 1368008    0    0     0     0 1397 1345 51  1 48  0  0
 2  0      0 121528 668920 1368008    0    0     0    20 1475 1640 68  3 29  0  0
 2  0      0 121772 668920 1368008    0    0     0     0 1165  990 50  0 50  0  0
 2  0      0 122032 668920 1368008    0    0     0     0 1176 1058 52  1 47  0  0
 2  0      0 121780 668920 1368008    0    0     0     0 1258 1200 51  0 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 128080 668920 1368008    0    0     0     0 1488 1517 50  1 49  0  0
 2  0      0 128080 668920 1368008    0    0     0     0 1430 1431 52  1 48  0  0
 2  0      0 128328 668924 1368008    0    0     0    60 1311 1316 50  1 49  0  0
 2  0      0 128332 668924 1368008    0    0     0     0 1248 1099 50  1 50  0  0
 2  0      0 129076 668924 1368008    0    0     0     0 1214 1125 51  1 48  0  0
 2  0      0 129340 668924 1368008    0    0     0     0 1443 1492 50  1 49  0  0
 2  0      0 129088 668924 1368008    0    0     0     0 1068  836 50  0 50  0  0
 2  0      0 129348 668924 1368008    0    0     0     0 1164  982 51  1 48  0  0
 2  0      0 136248 668640 1367172    0    0     0    16 1271 1243 51  1 49  0  0
 2  0      0 136596 668640 1367172    0    0     0     0 1259 1155 50  0 50  0  0
 2  0      0 136336 668640 1367172    0    0     0    64 1365 1379 52  1 48  0  0
 2  0      0 145124 668640 1367160    0    0     0     0 1898 2578 25  2 74  0  0
 1  0      0 143936 668640 1367112    0    0     0     0 1206 1929  0  1 99  0  0
 0  0      0 142936 668640 1367112    0    0     0     0 1054 1636  2  1 98  0  0
 0  0      0 139116 668640 1367212    0    0     0     0 1379 2060  2  1 97  0  0
 1  0      0 138108 668648 1367172    0    0     0   100 1671 2184  8 25 67  0  0
 1  0      0 134580 668648 1367172    0    0     0   128 1469 2050  4 13 83  0  0
 0  0      0 134580 668648 1367172    0    0     0     0 1008 1559  1  0 99  0  0
 2  0      0 137928 668436 1366516    0    0     0     0 1300 1505 35  1 65  0  0
 3  0      0 137540 668436 1366420    0    0     0     0 1204 1236 51  1 49  0  0
 2  0      0 137540 668436 1366420    0    0     0     0 1145 1017 51  0 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 137288 668436 1366420    0    0     0    52 1408 1392 50  0 49  0  0
 3  0      0 137288 668436 1366420    0    0     0     0 1179 1044 50  0 49  0  0
 2  0      0 137036 668436 1366420    0    0     0     0 1148 1118 51  1 48  0  0
 2  0      0 137036 668436 1366420    0    0     0     0 1140 1058 51  0 49  0  0
 2  0      0 136784 668436 1366420    0    0     0     0 1129  948 51  0 49  0  0
 2  0      0 136532 668436 1366420    0    0     0     0 1149 1074 51  1 48  0  0
 2  0      0 136528 668440 1366420    0    0     0    20 1364 1307 51  0 49  0  0
 2  0      0 136532 668440 1366420    0    0     0     0 1040  828 50  1 50  0  0
 2  0      0 136528 668440 1366420    0    0     0     0 1177 1008 51  1 48  0  0
 2  0      0 136532 668440 1366420    0    0     0     0 1073  903 51  0 49  0  0
 2  0      0 136280 668440 1366420    0    0     0   184 1130  897 51  1 48  0  0
 2  0      0 136532 668440 1366420    0    0     0     0 1627 1681 57  1 42  0  0
 4  0      0 136532 668440 1366420    0    0     0     0 1204 1101 50  0 49  0  0
 2  0      0 136532 668440 1366420    0    0     0     0 1348 1360 51  0 49  0  0
 2  0      0 136532 668440 1366420    0    0     0     0 1366 1285 51  1 48  0  0
 2  0      0 136528 668448 1366412    0    0     0   228 4809 6554 51  2 48  0  0
 2  0      0 136532 668448 1366420    0    0     0     0 1334 1263 50  1 49  0  0
