# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-18T05:29:24+08:00
# started_remote=2026-03-18T05:29:24+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 464332 505600 1138492    0    0     0     0  698 1091  0  0 100  0  0
 0  0      0 465592 505600 1138492    0    0     0    28 1046 1649  1  1 98  0  0
 0  0      0 471876 505600 1138492    0    0     0     0  697 1075  0  0 100  0  0
 0  0      0 464836 505604 1138492    0    0     0    52 1177 1620  8  2 90  0  0
 0  0      0 467616 505604 1138492    0    0     0     0  913 1445  1  1 97  0  0
 0  0      0 465908 505604 1138492    0    0     0     0  955 1520  0  0 100  0  0
 0  0      0 471688 505604 1138496    0    0     0     0 1059 1695  1  1 99  0  0
 0  0      0 470980 505604 1138496    0    0     0     0  709 1070  2  1 97  0  0
 0  0      0 455372 505612 1138496    0    0     0    52 1190 1792 10  1 89  0  0
 0  0      0 455576 505612 1138496    0    0     0     0  614  958  1  1 99  0  0
 0  0      0 454268 505612 1138496    0    0     0     0  760 1173  1  0 99  0  0
 0  0      0 454316 505612 1138496    0    0     0     8  942 1463  1  0 98  0  0
 0  0      0 461152 505612 1138496    0    0     0     0  721 1111  1  0 99  0  0
 0  0      0 462632 505620 1138496    0    0     0    48 1225 1856 19  2 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 462836 505620 1138496    0    0     0     0  846 1316  1  1 98  0  0
 0  0      0 462884 505620 1138496    0    0     0     0  701 1120  1  0 99  0  0
 0  0      0 470020 505620 1138496    0    0     0     0  897 1332  1  1 98  0  0
 0  0      0 470176 505620 1138496    0    0     0     0  750 1228  0  1 99  0  0
 0  0      0 463624 505628 1138500    0    0     0    44 1237 1837 10  3 87  0  0
 0  0      0 462112 505628 1138500    0    0     0     0  697 1104  1  0 99  0  0
 0  0      0 462632 505628 1138504    0    0     0     0  710  989  1  1 98  0  0
 0  0      0 462332 505628 1138504    0    0     0     0  890 1365  1  1 98  0  0
 0  0      0 469264 505628 1138504    0    0     0     0  801 1212  1  1 98  0  0
 0  0      0 460112 505632 1138504    0    0     0    56 1141 1805 11  2 87  0  0
 0  0      0 460616 505632 1138504    0    0     0     0  812 1288  1  0 99  0  0
 0  0      0 461828 505632 1138504    0    0     0     0  719 1155  1  1 99  0  0
 0  0      0 467752 505632 1138504    0    0     0     0  886 1319  2  1 97  0  0
 0  0      0 468208 505632 1138504    0    0     0    16  736 1165  1  1 98  0  0
 0  0      0 463136 505636 1138504    0    0     0    80 1321 1956 20  3 76  0  0
 0  0      0 463688 505636 1138504    0    0     0     0  699 1133  0  1 99  0  0
 0  0      0 463640 505636 1138504    0    0     0     0  698 1075  1  0 99  0  0
 0  0      0 464696 505636 1138508    0    0     0     0 1623 2511  1  2 97  0  0
 0  0      0 472288 505636 1138508    0    0     0     0  683 1047  1  0 99  0  0
 0  0      0 463184 505636 1138508    0    0     0    52  914 1546  8  1 91  0  0
 0  0      0 463940 505636 1138508    0    0     0     0  932 1444  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 463892 505636 1138508    0    0     0     0  645 1018  1  0 99  0  0
 0  0      0 470272 505636 1138508    0    0     0     0  911 1399  1  1 98  0  0
 0  0      0 471436 505636 1138508    0    0     0    56  839 1349  1  1 98  0  0
 0  0      0 460916 505640 1138508    0    0     0    60 1068 1624 10  2 88  0  0
 2  0      0 461324 505640 1138508    0    0     0     0  704 1124  1  1 99  0  0
 0  0      0 461460 505640 1138508    0    0     0     0 1250 1878  3  1 96  0  0
 0  0      0 461512 505640 1138508    0    0     0     0  779 1235  1  1 98  0  0
 0  0      0 467340 505640 1138508    0    0     0     0  696 1115  1  0 99  0  0
 0  0      0 462836 505648 1138508    0    0     0    56 1598 2292 20  3 77  0  0
 0  0      0 463844 505648 1138508    0    0     0     0  712 1069  0  1 99  0  0
 0  0      0 464144 505648 1138508    0    0     0     0  635 1016  1  0 99  0  0
 0  0      0 472288 505648 1138508    0    0     0     0  994 1538  1  2 97  0  0
 0  0      0 473752 505648 1138508    0    0     0     0  649 1024  1  1 99  0  0
 0  0      0 464144 505656 1138508    0    0     0    48 1014 1627  7  1 92  0  0
 0  0      0 463640 505656 1138508    0    0     0     0  847 1380  2  1 97  0  0
 0  0      0 463688 505656 1138508    0    0     0     0  701 1071  0  0 100  0  0
 0  0      0 463592 505656 1138508    0    0     0     0  795 1204  1  1 99  0  0
 0  0      0 470932 505656 1138508    0    0     0     0  946 1479  2  1 97  0  0
 0  0      0 461576 505660 1138508    0    0     0    48 1469 2220 10  2 88  0  0
 0  0      0 461828 505660 1138508    0    0     0     0  735 1118  1  1 98  0  0
 0  0      0 462584 505660 1138508    0    0     0     0  684 1100  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 470224 505660 1138508    0    0     0     0  968 1437  3  1 96  0  0
 0  0      0 470176 505660 1138508    0    0     0     0  664 1061  1  1 98  0  0
 0  0      0 461372 505668 1138508    0    0     0    52 1247 1908 19  2 79  0  0
 0  0      0 462680 505668 1138508    0    0     0     0  706 1101  1  1 98  0  0
 0  0      0 462932 505668 1138508    0    0     0     0  726 1126  0  1 99  0  0
 0  0      0 463780 505668 1138508    0    0     0     0 1180 1777  3  2 95  0  0
 0  0      0 470412 505668 1138508    0    0     0     0  689  995  1  1 99  0  0
 0  0      0 461512 505672 1138508    0    0     0    56  882 1331  8  2 90  0  0
 0  0      0 461056 505672 1138508    0    0     0     0  763 1207  2  1 98  0  0
 0  0      0 461876 505672 1138508    0    0     0     0  708 1096  1  1 98  0  0
 0  0      0 469168 505672 1138508    0    0     0     0  991 1484  1  0 98  0  0
 0  0      0 469972 505672 1138508    0    0     0     0  735 1162  1  1 99  0  0
 0  0      0 458096 505680 1138508    0    0     0    52 1089 1625 13  2 84  0  0
 0  0      0 458852 505680 1138508    0    0     0     0  739 1204  1  1 98  0  0
 0  0      0 459860 505680 1138508    0    0     0     0  845 1302  1  1 99  0  0
 0  0      0 460868 505680 1138508    0    0     0     0  830 1267  0  1 98  0  0
 0  0      0 467452 505680 1138508    0    0     0     0  842 1308  1  0 98  0  0
 0  0      0 458300 505680 1138508    0    0     0    88 1217 1727 18  2 80  0  0
 0  0      0 458648 505680 1138508    0    0     0     0  689 1060  1  0 99  0  0
 0  0      0 458648 505680 1138512    0    0     0     0 1054 1678  1  0 99  0  0
 0  0      0 467956 505680 1138512    0    0     0     0 1132 1722  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 467908 505680 1138512    0    0     0     0  621 1023  0  0 100  0  0
 0  0      0 459812 505684 1138512    0    0     0    52 1038 1563  7  2 90  0  0
 0  0      0 460820 505684 1138512    0    0     0     0  836 1382  1  0 98  0  0
 0  0      0 467704 505684 1138512    0    0     0     0  718 1101  1  0 99  0  0
 0  0      0 467452 505684 1138512    0    0     0     0  811 1231  1  0 99  0  0
 0  0      0 466696 505684 1138512    0    0     0     0  736 1133  1  1 98  0  0
 0  0      0 454504 505692 1138512    0    0     0    48 1576 2155 11  2 87  0  0
 0  0      0 453748 505692 1138512    0    0     0     0  857 1324  1  1 98  0  0
 0  0      0 454000 505692 1138512    0    0     0     0  686 1093  1  1 99  0  0
 0  0      0 461152 505692 1138512    0    0     0     0 1044 1565  3  1 96  0  0
 0  0      0 461152 505692 1138512    0    0     0     0  623  987  0  1 99  0  0
 0  0      0 462680 505700 1138512    0    0     0    60 1310 1891 20  3 77  0  0
 0  0      0 462884 505700 1138512    0    0     0     0  623 1006  0  0 100  0  0
 0  0      0 470680 505700 1138512    0    0     0     0  915 1455  1  0 99  0  0
 0  0      0 471736 505700 1138512    0    0     0     0 1004 1570  0  1 99  0  0
 0  0      0 471784 505700 1138512    0    0     0     0  675 1045  0  1 99  0  0
 0  0      0 464900 505704 1138512    0    0     0    52 1240 1884  8  2 90  0  0
 0  0      0 464852 505704 1138512    0    0     0     0  751 1153  1  1 98  0  0
 0  0      0 465404 505704 1138512    0    0     0     0  650 1023  0  1 99  0  0
 0  0      0 472192 505704 1138512    0    0     0     0 1016 1568  1  0 99  0  0
 1  0      0 471940 505704 1138512    0    0     0     0  692 1107  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 460820 505704 1138456    0    0     0    44 1687 2615 10  2 87  0  0
 0  0      0 461072 505704 1138516    0    0     0     0  763 1214  1  1 98  0  0
 0  0      0 468460 505704 1138516    0    0     0     0  800 1210  1  0 99  0  0
 0  0      0 468508 505704 1138520    0    0     0     0  814 1319  1  1 99  0  0
 3  0      0 468460 505704 1138520    0    0     0     0  707 1087  1  0 99  0  0
 0  0      0 461924 505708 1138520    0    0     0    52 1313 2084 12  2 86  0  0
 0  0      0 463388 505708 1138520    0    0     0     0  688 1076  0  0 99  0  0
 0  0      0 462568 505708 1138520    0    0     0     0  949 1438  2  1 96  0  0
 0  0      0 468648 505708 1138520    0    0     0     0  895 1365  1  1 99  0  0
 5  0      0 468648 505712 1138516    0    0     0    52  589  901  1  0 99  0  0
 0  0      0 458852 505712 1138520    0    0     0    24 1269 1807 18  2 80  0  0
 0  0      0 460364 505712 1138520    0    0     0     0  836 1355  1  0 99  0  0
 0  0      0 467404 505712 1138520    0    0     0     0  716 1090  1  1 98  0  0
 0  0      0 467200 505712 1138520    0    0     0     0  844 1335  1  0 99  0  0
 4  3      0 468208 505716 1138516    0    0     0    60  983 1630  2  1 97  0  0
 0  0      0 460616 505716 1138520    0    0     0     4  860 1312  7  2 91  0  0
 0  0      0 460616 505716 1138520    0    0     0     0  693 1064  1  0 99  0  0
 0  0      0 459608 505716 1138520    0    0     0     0  815 1335  1  1 98  0  0
 0  0      0 466444 505716 1138520    0    0     0     0  867 1296  2  1 97  0  0
 7  0      0 465436 505716 1140452    0    0     0    44  667 1095  1  1 98  0  0
 0  0      0 453308 505716 1138520    0    0     0     0 1033 1559 10  1 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 453860 505716 1138520    0    0     0     8  780 1264  1  0 99  0  0
 0  0      0 460192 505716 1138520    0    0     0     0  740 1127  1  1 98  0  0
 0  0      0 459892 505716 1138520    0    0     0     0 1402 2176  1  2 98  0  0
 6  0      0 458884 505720 1140368    0    0     0    52  956 1538  2  1 98  0  0
 0  0      0 462884 505720 1138520    0    0     0     0 1087 1409 19  2 79  0  0
 0  0      0 465608 505720 1138520    0    0     0     0  769 1182  1  1 99  0  0
 1  0      0 465356 505720 1138520    0    0     0     0  936 1425  2  1 97  0  0
 0  0      0 471168 505720 1138524    0    0     0     0 1014 1526  2  1 97  0  0
 3  0      0 467640 505724 1142552    0    0     0    52  834 1355  2  1 97  0  0
 0  0      0 463120 505724 1138524    0    0     0     0  997 1487  7  1 92  0  0
 0  0      0 463892 505724 1138524    0    0     0     8  714 1111  1  0 99  0  0
 0  0      0 472240 505724 1138524    0    0     0     0  754 1162  1  1 98  0  0
 0  0      0 472288 505724 1138524    0    0     0     0  919 1496  1  0 99  0  0
 3  0      0 472192 505724 1138436    0    0     0    72  828 1288  2  1 98  0  0
 0  0      0 461624 505724 1138524    0    0     0     0  969 1502 10  2 88  0  0
 0  0      0 463640 505724 1138524    0    0     0     0  785 1297  1  1 98  0  0
 0  0      0 463640 505724 1138524    0    0     0     0  660 1026  1  0 99  0  0
 0  0      0 469516 505724 1138524    0    0     0     0  949 1464  1  1 99  0  0
 3  0      0 468680 505724 1140456    0    0     0    44  755 1218  2  1 97  0  0
 0  0      0 462884 505724 1138524    0    0     0     0 1035 1445 19  3 79  0  0
 0  0      0 464696 505724 1138524    0    0     0     0  680 1082  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 471436 505724 1138524    0    0     0     0  860 1337  0  1 99  0  0
 0  0      0 471532 505724 1138524    0    0     0     0 1115 1817  0  1 99  0  0
 6  0      0 470224 505728 1140372    0    0     0    52 1141 1844  2  1 97  0  0
 0  0      0 463136 505728 1138528    0    0     0     0  996 1542  7  2 91  0  0
 0  0      0 463688 505728 1138528    0    0     0    24  719 1110  1  1 99  0  0
 0  0      0 463388 505728 1138528    0    0     0     0  682 1066  1  0 99  0  0
 0  0      0 468712 505728 1138528    0    0     0     0  919 1391  1  1 99  0  0
 6  0      0 468428 505732 1140376    0    0     0    60  730 1186  2  1 98  0  0
 0  0      0 460720 505732 1138528    0    0     0     0 1249 1874 17  2 81  0  0
 0  0      0 460404 505732 1138528    0    0     0     0  840 1206  2  1 97  0  0
 0  0      0 467288 505732 1138528    0    0     0     0  714 1062  1  1 98  0  0
 0  0      0 466484 505732 1138528    0    0     0     0  913 1439  2  1 97  0  0
 4  0      0 469068 505732 1138444    0    0     0    56 1128 1715  2  1 97  0  0
 0  0      0 460768 505732 1138528    0    0     0     0  851 1263 10  2 89  0  0
 0  0      0 461932 505732 1138528    0    0     0     0  748 1155  1  0 99  0  0
 0  0      0 461980 505732 1138528    0    0     0     0  709 1126  1  0 99  0  0
 0  0      0 468312 505732 1138528    0    0     0     0  664 1082  1  1 98  0  0
 2  0      0 469620 505736 1138440    0    0     0    44 1023 1643  2  1 97  0  0
 0  0      0 459964 505736 1138528    0    0     0     0  977 1380 17  2 81  0  0
 0  0      0 462484 505736 1138528    0    0     0     0  671 1061  1  0 99  0  0
 0  0      0 469572 505736 1138528    0    0     0    12  799 1210  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 469020 505736 1138528    0    0     0     0  787 1299  1  0 99  0  0
 3  0      0 468736 505736 1138444    0    0     0    64 1120 1688  3  2 95  0  0
 0  0      0 460420 505736 1138528    0    0     0     0  896 1320  5  1 94  0  0
 0  0      0 461224 505736 1138528    0    0     0     0  700 1070  1  1 99  0  0
 0  0      0 461176 505736 1138528    0    0     0     0 1110 1781  1  0 99  0  0
 0  0      0 467808 505736 1138528    0    0     0     0  912 1399  2  1 98  0  0
 1  0      0 467776 505744 1138380    0    0     0    52  979 1632  3  1 96  0  0
 0  0      0 453208 505744 1138528    0    0     0     0  814 1155  7  1 92  0  0
 0  0      0 455176 505744 1138528    0    0     0     0  915 1447  2  0 98  0  0
 0  0      0 461712 505744 1138528    0    0     0     0  705 1065  1  1 98  0  0
 0  0      0 460940 505744 1138528    0    0     0     0  970 1485  2  1 97  0  0
 2  0      0 460152 505748 1138440    0    0     0    56 1219 1925  4  2 95  0  0
 0  0      0 461208 505748 1138528    0    0     0     0  955 1321 16  1 83  0  0
 0  0      0 464500 505748 1138528    0    0     0     0  771 1145  1  0 99  0  0
 0  0      0 464800 505748 1138528    0    0     0     4  803 1248  1  1 98  0  0
 0  0      0 472092 505748 1138528    0    0     0     0  719 1097  1  0 99  0  0
 3  0      0 471256 505752 1138356    0    0     0    52  926 1512  3  1 96  0  0
 1  0      0 463744 505752 1138528    0    0     0     0  940 1392  7  1 92  0  0
 0  0      0 463444 505752 1138528    0    0     0     0  642  995  1  0 98  0  0
 0  0      0 470076 505752 1138528    0    0     0    44  740 1113  1  1 99  0  0
 0  0      0 470880 505752 1138532    0    0     0     0  872 1353  1  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 468732 505752 1140480    0    0     0    48 1532 2117  2  2 96  0  0
 0  0      0 454720 505752 1138532    0    0     0     0  813 1160  8  1 90  0  0
 0  0      0 453412 505752 1138532    0    0     0     0  787 1214  2  1 97  0  0
 0  0      0 454624 505752 1138532    0    0     0   200  707 1100  1  1 98  0  0
 0  0      0 460248 505752 1138532    0    0     0     0  695 1103  2  1 97  0  0
 1  0      0 460720 505756 1138444    0    0     0    64 4690 7217  5  3 92  0  0
 0  0      0 462280 505756 1138532    0    0     0     0 1424 2016 18  2 80  0  0
 0  0      0 462184 505756 1138532    0    0     0     0  636 1004  1  0 99  0  0
 0  0      0 470376 505756 1138564    0    0     0     0  842 1248  1  1 98  0  0
 0  0      0 472140 505756 1138532    0    0     0     0  720 1147  1  0 99  0  0
 2  0      0 470232 505756 1138396    0    0     0    64 1380 2095  5  2 93  0  0
 0  0      0 461412 505756 1138536    0    0     0     0  941 1360  7  1 92  0  0
 0  0      0 461208 505756 1138536    0    0     0     0  674  985  1  0 99  0  0
 0  0      0 462436 505756 1138536    0    0     0     0  791 1234  1  1 98  0  0
 0  0      0 470328 505756 1138536    0    0     0     0  768 1183  1  1 99  0  0
 1  0      0 470344 505756 1138452    0    0     0   296 1068 1741  3  2 95  0  0
 0  0      0 459208 505756 1138536    0    0     0     0 1030 1521  8  2 90  0  0
 0  0      0 460972 505756 1138536    0    0     0     0  731 1150  1  1 98  0  0
 0  0      0 468612 505756 1138536    0    0     0     0  803 1315  1  0 99  0  0
 0  0      0 468612 505756 1138536    0    0     0     0  650 1014  1  1 98  0  0
 2  0      0 468060 505756 1138448    0    0     0    52 1144 1690  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 464296 505756 1138540    0    0     0    80 1405 2090 22  2 75  0  0
 0  0      0 464752 505756 1138536    0    0     0     0  751 1157  1  1 98  0  0
 0  0      0 464800 505756 1138536    0    0     0     0  673 1063  1  1 98  0  0
 0  0      0 471540 505756 1138536    0    0     0     0  684 1051  0  0 99  0  0
 4  0      0 472308 505756 1138400    0    0     0     0  966 1606  3  1 96  0  0
 0  0      0 463444 505756 1138536    0    0     0     0  999 1530  6  1 93  0  0
 0  0      0 465604 505764 1138532    0    0     0    72  638 1023  1  1 99  0  0
 0  0      0 471432 505764 1138536    0    0     0     0  771 1198  1  1 99  0  0
 0  0      0 470976 505764 1138540    0    0     0     0  725 1125  1  1 99  0  0
 2  0      0 470392 505764 1138456    0    0     0     0 1215 1923  3  1 96  0  0
 0  0      0 462328 505764 1138540    0    0     0     0 1148 1720  7  3 90  0  0
 0  0      0 462012 505764 1138540    0    0     0     0 1098 1690  3  1 96  0  0
 0  0      0 461964 505764 1138540    0    0     0     0  737 1168  1  0 99  0  0
 0  0      0 469416 505772 1138540    0    0     0    60  848 1243  2  1 97  0  0
 2  0      0 470140 505772 1138488    0    0     0     0 1094 1705  3  1 95  0  0
 0  0      0 461824 505772 1138540    0    0     0     0 1105 1616  7  2 91  0  0
 0  0      0 465220 505772 1138540    0    0     0     0  613  970  0  1 99  0  0
 0  0      0 470316 505772 1138540    0    0     0     0  887 1381  1  0 98  0  0
 0  0      0 470364 505772 1138540    0    0     0     0  598  952  1  0 99  0  0
 4  0      0 466456 505772 1140388    0    0     0    56 1004 1735  3  2 95  0  0
 0  0      0 458740 505772 1138540    0    0     0     0 1195 1730 16  1 83  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 459244 505772 1138540    0    0     0     0  714 1096  0  1 99  0  0
 0  0      0 459244 505772 1138540    0    0     0     0  679 1041  1  0 99  0  0
 0  0      0 466584 505772 1138540    0    0     0     0  775 1184  1  1 99  0  0
 1  0      0 466332 505772 1138336    0    0     0    44  989 1596  3  1 96  0  0
 0  0      0 459796 505772 1138540    0    0     0    72 1139 1634  5  1 93  0  0
 0  0      0 459244 505772 1138540    0    0     0     0  683 1089  1  0 99  0  0
 0  0      0 466632 505772 1138540    0    0     0     0  721 1111  1  1 99  0  0
 0  0      0 466332 505772 1138540    0    0     0     0  812 1325  1  0 99  0  0
 1  0      0 466584 505772 1138400    0    0     0    48 1029 1608  3  1 95  0  0
 0  0      0 453952 505772 1138540    0    0     0    12  854 1286  9  2 89  0  0
 0  0      0 453700 505772 1138540    0    0     0     0  756 1206  1  1 98  0  0
 0  0      0 452408 505772 1138544    0    0     0     0 1019 1564  2  1 97  0  0
 0  0      0 458156 505772 1138544    0    0     0     0  529  796  0  1 99  0  0
 1  0      0 460536 505776 1138452    0    0     0    68 1383 2131  4  1 94  0  0
 1  0      0 451384 505776 1138548    0    0     0     0 1248 1865  8  1 90  0  0
 0  0      0 451684 505776 1138548    0    0     0     0  621  971  1  0 99  0  0
 0  0      0 457464 505776 1138548    0    0     0     0  809 1263  1  1 98  0  0
 0  0      0 457560 505776 1138548    0    0     0     0  737 1112  1  1 98  0  0
 1  0      0 456800 505784 1140532    0    0     0    52 1020 1646  5  1 95  0  0
 0  0      0 454660 505784 1138548    0    0     0  3432 1195 1698 16  2 81  0  0
 0  0      0 454912 505784 1138548    0    0     0     0  723 1141  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 454660 505784 1138548    0    0     0     0  598  956  1  0 99  0  0
 0  0      0 461796 505784 1138548    0    0     0     0 2077 2903  1  1 98  0  0
 1  0      0 463024 505788 1138464    0    0     0   164 3165 4232  4  2 94  0  0
 0  0      0 456016 505788 1138548    0    0     0     0 3212 4007  5  1 94  0  0
 0  0      0 455968 505788 1138548    0    0     0    16 2252 2962  1  1 98  0  0
 0  0      0 462348 505788 1138548    0    0     0     0 2047 2884  0  1 99  0  0
 4  0      0 462300 505788 1138548    0    0     0     0 2755 4182  5  1 94  0  0
 4  0      0 463056 505796 1138520    0    0     0    68 1046 1710  6  1 93  0  0
 0  0      0 453448 505796 1138548    0    0     0     0 1143 1765  7  2 91  0  0
 0  0      0 453748 505796 1138548    0    0     0     0  761 1158  1  0 99  0  0
 0  0      0 453700 505796 1138548    0    0     0     0  641 1021  1  0 99  0  0
 0  0      0 460300 505796 1138548    0    0     0     0 1091 1631  3  2 95  0  0
 1  0      0 458328 505800 1139836    0    0     0    52 1094 1797  5  1 94  0  0
 0  0      0 460488 505800 1138548    0    0     0     0  937 1301 17  2 81  0  0
 0  0      0 462016 505800 1138548    0    0     0   364 1333 1936  1  1 97  0  0
 0  0      0 468804 505800 1138548    0    0     0     0  868 1346  1  1 98  0  0
 0  0      0 469104 505800 1138548    0    0     0     0 1159 1814  1  1 99  0  0
 1  0      0 471372 505804 1138392    0    0     0    76 1045 1611  5  2 93  0  0
 1  0      0 463024 505804 1138548    0    0     0     0  833 1291  4  1 95  0  0
 0  0      0 463228 505804 1138548    0    0     0     0  855 1315  1  1 98  0  0
 0  0      0 461764 505804 1138548    0    0     0     0  699 1114  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 468852 505804 1138548    0    0     0     0  673 1031  0  0 99  0  0
 3  0      0 468012 505812 1138624    0    0     0    48 1115 1771  5  2 94  0  0
 0  0      0 459700 505812 1138548    0    0     0     0  843 1258  5  2 93  0  0
 0  0      0 460252 505812 1138548    0    0     0     0  844 1373  0  0 99  0  0
 0  0      0 467844 505812 1138548    0    0     0     0  840 1321  1  0 98  0  0
 0  0      0 468600 505812 1138548    0    0     0     0  831 1309  1  1 98  0  0
 1  0      0 469324 505820 1138540    0    0     0    48 1092 1689  4  2 94  0  0
 0  0      0 463276 505820 1138548    0    0     0     0  909 1346 17  1 82  0  0
 0  0      0 463276 505820 1138548    0    0     0     0  810 1270  1  0 99  0  0
 0  0      0 463228 505820 1138548    0    0     0     0 1028 1517  1  1 98  0  0
 0  0      0 470580 505820 1138548    0    0     0   224  870 1326  1  1 98  0  0
 1  0      0 470616 505828 1138616    0    0     0    52  961 1534  5  1 94  0  0
 0  0      0 463496 505828 1138548    0    0     0     0 1055 1535  5  1 94  0  0
 0  0      0 463464 505828 1138548    0    0     0     0  826 1316  2  1 98  0  0
 0  0      0 470364 505828 1138548    0    0     0     0  937 1400  1  1 98  0  0
 0  0      0 470364 505828 1138548    0    0     0     0  486  730  1  0 98  0  0
 2  0      0 470396 505828 1138548    0    0     0   268 1107 1716  5  1 93  0  0
 0  0      0 461260 505828 1138548    0    0     0     0  859 1340  6  1 93  0  0
 0  0      0 462268 505828 1138548    0    0     0     0  702 1085  0  1 99  0  0
 0  0      0 462016 505828 1138552    0    0     0     0 1293 2075  1  1 98  0  0
 0  0      0 468852 505828 1138552    0    0     0     0  931 1440  2  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 468096 505832 1138572    0    0     0   276 1038 1670  5  2 94  0  0
 0  0      0 463324 505832 1138552    0    0     0     0  982 1425 14  2 84  0  0
 0  0      0 462772 505832 1138552    0    0     0     0  834 1315  1  1 98  0  0
 0  0      0 469560 505832 1138552    0    0     0     0  878 1349  0  1 99  0  0
 0  0      0 469812 505832 1138552    0    0     0     0  639 1026  1  0 98  0  0
 1  0      0 471728 505836 1138584    0    0     0    64 1202 1855  5  1 94  0  0
 0  0      0 464536 505836 1138552    0    0     0     0  677 1027  4  1 95  0  0
 0  0      0 464284 505836 1138552    0    0     0   204  702 1093  0  1 99  0  0
 0  0      0 464284 505836 1138552    0    0     0     0  916 1404  1  1 98  0  0
 0  0      0 470364 505836 1138552    0    0     0     0  665 1068  1  0 99  0  0
 2  0      0 469860 505844 1138584    0    0     0    48 1053 1640  5  1 94  0  0
 0  0      0 460552 505844 1138552    0    0     0     0  860 1279  6  1 92  0  0
 0  0      0 461260 505844 1138552    0    0     0     0  617  977  0  0 99  0  0
 0  0      0 468600 505844 1138552    0    0     0   184  875 1367  1  0 99  0  0
 0  0      0 469608 505844 1138552    0    0     0     0  947 1482  1  1 98  0  0
 2  0      0 466804 505848 1138464    0    0     0    60 1323 2013  7  1 92  0  0
 0  0      0 461196 505848 1138552    0    0     0     0  916 1344 14  2 84  0  0
 0  0      0 461748 505848 1138552    0    0     0     0  823 1251  1  1 98  0  0
 0  0      0 463024 505848 1138552    0    0     0     0  755 1170  1  1 98  0  0
 0  0      0 470112 505848 1138552    0    0     0   200 1019 1564  1  1 98  0  0
 1  0      0 472128 505852 1138584    0    0     0    56 1024 1588  5  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 464536 505852 1138552    0    0     0     0  720 1064  3  1 96  0  0
 0  0      0 464284 505852 1138552    0    0     0     0  663 1066  1  0 99  0  0
 0  0      0 470316 505852 1138552    0    0     0     0 1379 2082  1  1 98  0  0
 0  0      0 470112 505852 1138556    0    0     0     0  832 1293  0  1 99  0  0
 2  0      0 470060 505856 1138532    0    0     0   272 1136 1767  5  2 93  0  0
 0  0      0 459748 505856 1138556    0    0     0     0  874 1343  8  2 90  0  0
 0  0      0 460504 505856 1138556    0    0     0     0  696 1078  0  0 100  0  0
